return,price_range,body_size,Volume,log_return,direction
-0.0367511471937875,663.0,520.5799999999999,1102.573529,-0.03744348643820655,Red
0.0098246659202728,432.4400000000005,133.90999999999985,865.122519,0.009776717684534201,Green
0.0014851542700365411,246.48999999999978,20.44000000000051,380.858536,0.0014840525191453721,Green
-0.016571387220493523,348.15000000000146,229.0,334.163364,-0.016710228658295308,Red
0.0024282560706401766,170.0,33.0,371.95989,0.002425312620871369,Green
-0.015557513029435551,373.0,211.9400000000005,1076.527175,-0.01567980112582517,Red
-7.307238042982833e-05,220.0,0.9800000000013824,534.90081,-7.307505034631804e-05,Red
-0.009711134210961925,339.97999999999956,130.22999999999956,980.695274,-0.009758594788773669,Red
-0.030032770689509776,727.1100000000006,398.84000000000015,2475.252001,-0.030492992271397533,Red
0.04009219380261403,576.4500000000007,516.4500000000007,1201.826126,0.039309357111418364,Green
-0.007246019875991497,190.3700000000008,97.09000000000015,846.504597,-0.00727239978817234,Red
-0.0324838614372737,740.7999999999993,432.10000000000036,1729.98244,-0.0330231735323328,Red
